year,pft7_hydraulic,pft7_cstarvation,pft7_fire,pft9_hydraulic,pft9_cstarvation,pft9_fire,pft10_hydraulic,pft10_cstarvation,pft10_fire
1903.25,0,8.262026,0,0,0.78234529,0,0,0,0
1903.3333,0,9.3537752,0,0,1.5276882,0,0,0,0
1903.4167,0,3.6897836,0,0,0.80364111,0,0,0,0
1903.5,0,0.0010276945,0,0,0.16507348,0,0,0,0
1903.5833,0,0,0,0,0.072733286,0,0,0,0
1903.6667,0,0,0,0,0.12364273,0,0,0,0
1903.75,0,0,0,0,0.22874135,0,0,0,0
1903.8333,134.99654,0,0,23.767069,0.31489152,0,7.639371,0,0
1903.9167,143.74647,0,0,26.043864,0.53864661,0,8.0460694,0,0
1904,183.00396,0,0,34.534664,1.1497283,0,10.167233,0,0
1904.0833,169.11255,0,0,33.955205,2.0211222,0,9.4932692,0,0
1904.1667,155.12908,0,0,33.373471,2.9730684,0,8.858254,0,0
1904.25,145.45112,0.060989128,0,32.681889,7.9839538,0,8.6546715,0,0
1904.3333,114.30559,0.14049992,0,26.634892,8.8318585,0,7.8055361,0,0
1904.4167,0,0.026282071,0,0,5.5818286,0,0,0,0
1904.5,0,0,0,0,1.6161546,0,0,0,0
1904.5833,0,0,0,0,0.76065744,0,0,0,0
1904.6667,0,0,0,0,0.6302492,0,0,0,0
1904.75,0,0,0,0,0.61072831,0,0,0,0
1904.8333,69.328004,0,0,11.43976,0.66319362,0,3.6709537,0,0
1904.9167,200.35483,0,0,33.904375,0.77956058,0,10.522723,0,0
1905,189.16729,0,0,33.277139,0.93158314,0,9.8224292,0,0
1905.0833,179.03561,0,0,32.68476,0.73025904,0,9.204036,0,0
1905.1667,169.07056,0.047174226,0,32.100074,0.57311247,0,8.6195597,0,0
1905.25,158.59415,0.75715449,0,31.341858,1.7437852,0,8.3973605,0,0
1905.3333,91.567223,1.7322589,0,18.768443,1.5854428,0,5.2773122,0,0
1905.4167,0,0.79214006,0,0,0.63910127,0,0,0,0
1905.5,0,0,0,0,0.17046429,0,0,0,0
1905.5833,0,0.00088530413,0,0,0.10101645,0,0,0,0
1905.6667,0,2.0501803e-05,0,0,0.050106693,0,0,0,0
1905.75,0,0,0,0,0.047741862,0,0,0,0
1905.8333,0,0,0,0,0.047304215,0,0,0,0
1905.9167,0,0,0,0,0.047423372,0,0,0,0
